mae_x_cm,mae_z_cm,mae_radius_cm,median_radius_cm,p90_radius_cm,rmse_radius_cm,bias_x_cm,bias_z_cm,k,metric,normalization,weighting,virtual_quadrants,training_events,reference_events,test_events
1.3870274838023742,1.2921316382647523,2.11847842536889,1.5169960255895305,4.343123275064586,2.9121872653319083,-0.09102255204038119,-0.02535083165389739,3,euclidean,l1,inverse,True,2560,10240,1000
1.3899030603333336,1.2970877276666666,2.1258385155661625,1.5246714041812948,4.324026215458296,2.9182397227200485,-0.09041899966666758,-0.019903608333334332,3,euclidean,l1,uniform,True,2560,10240,1000
1.3843695505,1.3081904805000002,2.127907727721861,1.6491401665127778,4.525659183408201,2.7646197336471294,-0.06515858300000005,0.036281287500000016,32,euclidean,l1,uniform,True,2560,10240,1000
1.3068117277804459,1.3992040157612105,2.130054342862917,1.9124352212938085,3.5646061922390895,2.655220324107545,0.15645962134573538,0.035646991571553856,3,euclidean,log1p,inverse2,True,2560,10240,1000
1.3133034746551953,1.4040407410466318,2.1386488625619333,1.915821327781494,3.601229071793865,2.663779124450766,0.15588892914859775,0.037062029716603245,3,euclidean,log1p,inverse,True,2560,10240,1000
1.3228927696666666,1.410536387,2.1501477260851605,1.9159523460797554,3.6122024986819916,2.675048095509492,0.15541433366666524,0.038429724999998555,3,euclidean,log1p,uniform,True,2560,10240,1000
1.515436721,1.481389207,2.365955945377198,1.7095308372360971,4.704994470751105,3.257499056465296,-0.06437733300000005,-0.01782027499999999,1,euclidean,l1,uniform,True,2560,10240,1000
1.515436721,1.481389207,2.365955945377198,1.7095308372360971,4.704994470751105,3.257499056465296,-0.06437733300000005,-0.01782027499999999,1,euclidean,l1,inverse,True,2560,10240,1000
1.515436721,1.481389207,2.365955945377198,1.7095308372360971,4.704994470751105,3.257499056465296,-0.06437733300000005,-0.01782027499999999,1,euclidean,l1,inverse2,True,2560,10240,1000
1.504434459,1.528783801,2.3816806764302965,1.7112813809791168,4.929988821452841,3.257098526161328,-0.401877333,-0.48344527500000006,1,euclidean,sqrt_l1,uniform,True,2560,10240,1000
1.504434459,1.528783801,2.3816806764302965,1.7112813809791168,4.929988821452841,3.257098526161328,-0.401877333,-0.48344527500000006,1,euclidean,sqrt_l1,inverse,True,2560,10240,1000
