reference,k,metric,normalization,weighting,n_events,mean_err_x_cm,sigma_err_x_cm,mean_err_z_cm,sigma_err_z_cm,median_err_r_cm,p68_err_r_cm,p95_err_r_cm
events,48,euclidean,none,inverse,1000,0.03592753821471683,2.393749337383562,0.020921655030041463,2.5029995785933643,2.6097820591508856,3.4955248257461613,6.364573151001764
templates,5,euclidean,sqrt,inverse2,1000,-0.03088775168518493,2.395427311812805,0.04105224931596433,2.4770186696090772,2.6275604042747918,3.4962355804254126,6.349577026996804
events,24,euclidean,sqrt_l1,inverse,1000,0.020333156202688826,2.3722089797229455,0.11239624110048578,2.493437140519054,2.551372267045994,3.500629939106069,6.398365403611568
events,64,euclidean,sqrt_l1,inverse,1000,0.002913058244888539,2.443540695499157,0.09921148519887982,2.6180669179807086,2.5923980244110982,3.501589418141988,6.4916387801074835
templates,5,euclidean,sqrt,uniform,1000,-0.025858323799999892,2.420330940785166,0.041916421999999995,2.504406398735125,2.637275522866338,3.5018104375342545,6.37427075862134
events,64,euclidean,sqrt_l1,inverse2,1000,0.0037835637944859217,2.4286373980685005,0.0997333640776263,2.6007314698015263,2.581906435737718,3.511548259254379,6.485178220396557
events,32,euclidean,sqrt_l1,inverse,1000,0.022537094452925233,2.3810281921267267,0.11504061606096114,2.502017123010652,2.5346723021442776,3.513496269176733,6.366644196975898
events,24,euclidean,sqrt_l1,uniform,1000,0.02075783591666651,2.3798878941961688,0.11320429891666654,2.5007627467177564,2.5507330718252916,3.514140576063052,6.390339038969685
events,48,euclidean,sqrt_l1,inverse2,1000,0.022127831235873308,2.391271320397978,0.11038060932792244,2.5468195953982806,2.5686911711141356,3.5141633874565392,6.342950146122005
templates,48,cosine,l1,inverse2,1000,0.039222472539573006,2.5268941923279087,0.10117643438638015,2.645460458714705,2.5009933435353466,3.5151760125520424,7.062519982768238
templates,48,cosine,none,inverse2,1000,0.03922247253957326,2.526894192327909,0.1011764343863809,2.645460458714706,2.500993343535325,3.5151760125520513,7.062519982768232
events,48,euclidean,sqrt_l1,uniform,1000,0.023914401000000075,2.4136262993938233,0.1107421775208333,2.5720450969409705,2.5933288377001205,3.517734801127216,6.38058716899356
templates,5,euclidean,sqrt,inverse,1000,-0.02833436940009356,2.407474519934509,0.04157850974378664,2.4902259347742435,2.6309827407247575,3.5179676017572667,6.371816000485032
templates,1,euclidean,l1,inverse,1000,0.03717197499999993,2.4460121790857356,0.097673994,2.6198843078217546,2.576218435632196,3.5217487559463274,6.586336215628114
templates,1,euclidean,l1,uniform,1000,0.03717197499999993,2.4460121790857356,0.097673994,2.6198843078217546,2.576218435632196,3.5217487559463274,6.586336215628114
templates,1,euclidean,l1,inverse2,1000,0.03717197499999993,2.4460121790857356,0.097673994,2.6198843078217546,2.576218435632196,3.5217487559463274,6.586336215628114
events,48,euclidean,sqrt_l1,inverse,1000,0.022965557557208114,2.4026106460752144,0.11054363442258582,2.55951525152244,2.5686473150931093,3.522414087066045,6.351713531612322
templates,3,cosine,sqrt_l1,inverse2,1000,-0.056318241444221026,2.373610807901379,0.12459171802457343,2.498278673018045,2.5815135873366537,3.5226587086630476,6.271498064298044
templates,3,cosine,sqrt,inverse2,1000,-0.05631824144422054,2.373610807901378,0.12459171802457246,2.498278673018045,2.5815135873366617,3.522658708663057,6.271498064298037
events,32,euclidean,sqrt_l1,uniform,1000,0.02325152218750001,2.3904856084953456,0.11585581403124988,2.5103601826586814,2.550965934287283,3.5255599032830562,6.34357035407172
templates,12,euclidean,l1,inverse,1000,0.03772297194911822,2.4709596097844697,0.019520430327070088,2.6175328361639,2.5581177704152287,3.5298128807838776,6.889743437962935
templates,3,euclidean,sqrt,inverse2,1000,-0.08049431455135152,2.422586437566491,0.030356476325122023,2.511195117528975,2.6238067180124647,3.5317621585001295,6.409615693710566
events,8,euclidean,sqrt_l1,inverse2,1000,-0.005368238167553571,2.4264638705608776,0.09167642437627893,2.5285416004840844,2.68147826882584,3.5386114547046024,6.609018433506974
events,8,euclidean,sqrt_l1,inverse,1000,-0.006218920426343232,2.4325435144397267,0.09025871776702311,2.5279782339080397,2.666123405853215,3.5387247532436894,6.632882196476834
templates,3,euclidean,sqrt,inverse,1000,-0.07976029803020379,2.4315148850122843,0.031205292227492718,2.5188083176084928,2.6227403506877716,3.542530371457495,6.440908848669271
events,48,euclidean,none,uniform,1000,0.035088644000000134,2.4387018607615856,0.014782582979166634,2.556742383616274,2.654832137293038,3.5439347549280744,6.447563405957425
templates,8,euclidean,sqrt,inverse2,1000,-0.02073723042426442,2.431482264998604,0.04795364262991147,2.494926646976824,2.632768710067414,3.544438637853034,6.412164101340987
templates,3,cosine,sqrt,inverse,1000,-0.05839462455546786,2.386834083541596,0.12074118325439678,2.5079738790929857,2.5890845722481766,3.545184235499536,6.335817195029334
templates,3,cosine,sqrt_l1,inverse,1000,-0.058394624555467886,2.386834083541596,0.1207411832543974,2.5079738790929857,2.5890845722481854,3.545184235499538,6.335817195029334
templates,3,cosine,sqrt,uniform,1000,-0.0608078156666666,2.40325860819445,0.11686591566666658,2.5209308570042737,2.6270424631035505,3.5488929776840603,6.35027604906959
templates,3,cosine,sqrt_l1,uniform,1000,-0.0608078156666666,2.40325860819445,0.11686591566666658,2.5209308570042737,2.6270424631035505,3.5488929776840603,6.35027604906959
events,8,euclidean,sqrt_l1,uniform,1000,-0.006767418375000062,2.439287049743484,0.08896187362499995,2.5285932003318754,2.653202435780133,3.5492759246528176,6.576688313265061
events,16,cosine,sqrt,inverse,1000,0.006290254849373611,2.5055247179278464,0.11805710191954336,2.61094020483362,2.696225927774255,3.5501235969207703,6.648796460437682
events,16,cosine,sqrt_l1,inverse,1000,0.006290254849373611,2.5055247179278464,0.11805710191954336,2.6109402048336205,2.6962259277742477,3.550123596920778,6.648796460437682
events,64,euclidean,sqrt_l1,uniform,1000,0.0020867489531250383,2.45794345103588,0.0987156625312499,2.6349361503265527,2.607055861757939,3.552290178087532,6.617238055493703
templates,8,euclidean,sqrt,inverse,1000,-0.02028834530202553,2.452448070744607,0.04921379969253064,2.5158049339585657,2.646818926638766,3.555852433810728,6.47895126404934
templates,3,euclidean,sqrt,uniform,1000,-0.07898963466666668,2.4412439803202526,0.03201743366666662,2.527473563801168,2.6324451525715054,3.5570884512461056,6.536357165473988
templates,24,euclidean,l1,inverse2,1000,0.047348722595107084,2.554240612881437,0.04070905803800235,2.701719964778855,2.5901545008212477,3.5611275711281865,7.26834250627623
events,16,cosine,sqrt_l1,uniform,1000,0.008762886375000079,2.5198146030982524,0.11831793487499992,2.6203913132363748,2.7087106193090307,3.5631840997081854,6.743096181848095
events,16,cosine,sqrt,uniform,1000,0.008762886375000079,2.5198146030982524,0.11831793487499992,2.6203913132363748,2.7087106193090307,3.5631840997081854,6.743096181848095
templates,8,cosine,sqrt,inverse2,1000,-0.02870991753315073,2.409093434351799,0.0712647496595884,2.5306884129947176,2.6094685677147162,3.5730152531371573,6.470254717952859
templates,8,cosine,sqrt_l1,inverse2,1000,-0.02870991753315147,2.4090934343517993,0.07126474965958886,2.5306884129947176,2.609468567714678,3.5730152531371644,6.470254717952867
events,16,cosine,sqrt,inverse2,1000,0.004957791404365324,2.492190760213008,0.11870588575597092,2.6047416016222895,2.6781715434868523,3.5736226311955073,6.6362907428856985
events,16,cosine,sqrt_l1,inverse2,1000,0.004957791404365054,2.492190760213008,0.11870588575597063,2.6047416016222904,2.6781715434868456,3.57362263119551,6.6362907428856905
templates,1,cosine,l1,inverse,1000,0.04626288599999993,2.522118414618585,0.200704299,2.7739873667981265,2.589655869052138,3.573828395520157,7.251406220455138
templates,1,cosine,l1,inverse2,1000,0.04626288599999993,2.522118414618585,0.200704299,2.7739873667981265,2.589655869052138,3.573828395520157,7.251406220455138
templates,1,cosine,l1,uniform,1000,0.04626288599999993,2.522118414618585,0.200704299,2.7739873667981265,2.589655869052138,3.573828395520157,7.251406220455138
templates,1,cosine,none,inverse2,1000,0.04626288599999993,2.522118414618585,0.200704299,2.7739873667981265,2.589655869052138,3.573828395520157,7.251406220455138
templates,1,cosine,none,uniform,1000,0.04626288599999993,2.522118414618585,0.200704299,2.7739873667981265,2.589655869052138,3.573828395520157,7.251406220455138
templates,1,cosine,none,inverse,1000,0.04626288599999993,2.522118414618585,0.200704299,2.7739873667981265,2.589655869052138,3.573828395520157,7.251406220455138
templates,8,euclidean,sqrt,uniform,1000,-0.020024991749999978,2.4745981812268187,0.05032551037499991,2.537820462775098,2.6817934121382256,3.5826228592835414,6.497719008555811
events,8,cosine,sqrt,inverse2,1000,-0.021383693004054592,2.5368566484584676,0.11821432390704957,2.65505871357895,2.7094575235713556,3.5834264057458856,6.988757417114571
events,8,cosine,sqrt_l1,inverse2,1000,-0.021383693004055432,2.536856648458468,0.11821432390704939,2.6550587135789514,2.7094575235713423,3.5834264057458967,6.988757417114569
events,12,cosine,sqrt,inverse2,1000,-0.020839177372063217,2.5147778306128274,0.09694993019114778,2.625843471936511,2.6955110234222275,3.592030376071053,6.783395177446867
events,12,cosine,sqrt_l1,inverse2,1000,-0.02083917737206329,2.5147778306128274,0.09694993019114793,2.6258434719365122,2.695511023422233,3.5920303760710643,6.78339517744688
templates,64,cosine,none,inverse2,1000,0.0381315130376893,2.5802812512367415,0.10205626873648413,2.690784510288922,2.6093548146862875,3.6099860305218687,7.317964055281127
templates,64,cosine,l1,inverse2,1000,0.038131513037688636,2.5802812512367415,0.10205626873648377,2.6907845102889207,2.609354814686289,3.609986030521872,7.317964055281133
events,32,cosine,none,uniform,1000,0.022020461968749943,2.572593771147534,0.05723838943749981,2.5967487795834834,2.642912096769722,3.6202292721954796,7.268925012193955
events,32,cosine,l1,uniform,1000,0.022020461968749943,2.572593771147534,0.05723838943749981,2.5967487795834834,2.642912096769722,3.6202292721954796,7.268925012193955
events,3,euclidean,sqrt,inverse2,1000,-0.05614055583380814,2.571968914713325,0.03302420788751391,2.660268469293769,2.7794780336124854,3.6202457235570833,6.973206092333718
events,8,cosine,sqrt_l1,inverse,1000,-0.02468285799015723,2.5469818662879793,0.11539730677442096,2.65556557252303,2.73778426949986,3.6219818767348366,6.894259500526267
events,8,cosine,sqrt,inverse,1000,-0.02468285799015695,2.5469818662879793,0.11539730677442132,2.655565572523029,2.737784269499857,3.621981876734838,6.8942595005262675
events,48,cosine,none,inverse,1000,0.017557729852656564,2.5874089440429584,0.06299710915221268,2.6191868315669486,2.7194518129948917,3.6232023089257814,7.090351784203848
events,48,cosine,l1,inverse,1000,0.01755772985265635,2.5874089440429584,0.06299710915221289,2.619186831566948,2.7194518129948926,3.6232023089257814,7.090351784203848
events,3,euclidean,sqrt,inverse,1000,-0.05750112128872414,2.575752058969326,0.031441274711327835,2.6635091057513827,2.75574855027888,3.6335974381600042,6.975346759807782
templates,5,euclidean,sqrt_l1,inverse2,1000,-0.003745542279348079,2.4847261510573873,0.06668393148208893,2.6506201179381517,2.7046791027430843,3.6380011565046844,6.694066563788596
events,5,euclidean,sqrt_l1,inverse2,1000,-0.01408022400195749,2.5484503101922713,0.09803869355841645,2.6352206544295935,2.754580689936099,3.643363437878832,6.704650920078518
events,64,euclidean,none,inverse,1000,0.044612091841181464,2.469686331501027,0.014663505297630025,2.580538038576229,2.688378219667404,3.6463098178793936,6.535440471687823
templates,8,cosine,sqrt,inverse,1000,-0.030811971894854254,2.4589863315213436,0.06992165295223608,2.5728679255451117,2.6463045026152394,3.6482505869191435,6.533556717662568
templates,8,cosine,sqrt_l1,inverse,1000,-0.03081197189485468,2.4589863315213436,0.06992165295223599,2.572867925545112,2.646304502615239,3.648250586919154,6.533556717662566
templates,12,euclidean,sqrt,inverse2,1000,0.023221840783305126,2.505658705840755,0.053830010045383375,2.588120580876321,2.6926450724788435,3.6482839801152456,6.673358405988015
templates,5,euclidean,sqrt_l1,inverse,1000,-0.0038914414946772027,2.495913523340877,0.06423708050617717,2.661784982418387,2.7132751428449096,3.6482958144191198,6.697018816044901
events,24,cosine,sqrt_l1,inverse2,1000,0.00892726792338565,2.521338078210168,0.100926985710896,2.5957140154586096,2.67929489915028,3.649973466392928,6.679150537884058
events,24,cosine,sqrt,inverse2,1000,0.00892726792338587,2.521338078210168,0.10092698571089603,2.5957140154586087,2.6792948991502734,3.6499734663929404,6.679150537884064
templates,12,cosine,sqrt,inverse2,1000,-0.015154216169137164,2.46869427493442,0.06514335963565566,2.6196517650916946,2.6639717659827733,3.6514699856683497,6.552663955416834
templates,12,cosine,sqrt_l1,inverse2,1000,-0.015154216169137981,2.4686942749344194,0.06514335963565591,2.619651765091695,2.6639717659827706,3.6514699856683532,6.552663955416848
events,3,euclidean,sqrt,uniform,1000,-0.0587876186666667,2.5813520670455947,0.029997228999999962,2.668581432786027,2.757132860312109,3.657993603601155,6.95352047889551
templates,5,euclidean,sqrt_l1,uniform,1000,-0.004040142799999955,2.5078904949316745,0.061916419599999904,2.6738838693487086,2.7327546088685155,3.6599206120094014,6.723488803716327
events,32,cosine,sqrt,inverse2,1000,-0.001828373639835405,2.5264744292812713,0.09764566602929854,2.6259765457211848,2.749475392105464,3.6686809338755997,6.768571288888111
events,32,cosine,sqrt_l1,inverse2,1000,-0.0018283736398354478,2.526474429281271,0.09764566602929849,2.625976545721185,2.7494753921054653,3.6686809338756,6.76857128888811
events,24,cosine,sqrt_l1,inverse,1000,0.010867550719195491,2.539637649514014,0.09862399100047389,2.60650602180757,2.7388657391554587,3.668709762792984,6.727443618823752
events,24,cosine,sqrt,inverse,1000,0.010867550719195514,2.539637649514014,0.09862399100047381,2.606506021807569,2.738865739155464,3.668709762792985,6.727443618823763
events,8,cosine,sqrt,uniform,1000,-0.026464385750000062,2.56063093930994,0.11320429774999993,2.66088632743397,2.7614717532818105,3.66955560895924,6.823153879025466
events,8,cosine,sqrt_l1,uniform,1000,-0.026464385750000062,2.56063093930994,0.11320429774999993,2.66088632743397,2.7614717532818105,3.66955560895924,6.823153879025466
events,5,euclidean,sqrt_l1,uniform,1000,-0.01737347799999992,2.5670464435389424,0.09524975139999999,2.637360808303261,2.769777805676582,3.6725556610862786,6.668609652605349
templates,16,cosine,l1,inverse,1000,0.028157835319854357,2.6191289261217454,0.04059133548742575,2.7188765745077013,2.597126233327353,3.6785362726242,7.357469666330252
templates,16,cosine,none,inverse,1000,0.028157835319854597,2.619128926121746,0.04059133548742563,2.718876574507702,2.5971262333273613,3.6785362726242012,7.357469666330204
events,5,euclidean,sqrt_l1,inverse,1000,-0.01592720451480551,2.5572020125732973,0.09658669635795945,2.6355439432724754,2.7879491840448045,3.6789649020934996,6.715794409545499
templates,32,euclidean,l1,inverse2,1000,0.03442767930048016,2.6992108686884237,0.0532914393977688,2.8364452537269003,2.668979417586119,3.683818253022093,7.727793799460417
events,12,cosine,sqrt,inverse,1000,-0.023080000612018096,2.5293998734572356,0.09170618405421087,2.6307200097338574,2.715752259861798,3.6854867615948415,6.80348784613887
events,12,cosine,sqrt_l1,inverse,1000,-0.02308000061201804,2.5293998734572356,0.09170618405421055,2.6307200097338574,2.7157522598617954,3.6854867615948463,6.8034878461388635
templates,3,euclidean,sqrt_l1,inverse2,1000,-0.05904676391400615,2.5515833538534443,0.11820375529698365,2.6584413131091913,2.709064623684718,3.685737055953703,6.830745333354613
templates,3,euclidean,sqrt_l1,uniform,1000,-0.06282801833333329,2.5656331843650033,0.11585581433333318,2.6701776057847266,2.7648203059217993,3.6941025981795055,6.862374422861508
templates,3,euclidean,sqrt_l1,inverse,1000,-0.060951646790038436,2.5582793772167673,0.11700766305012693,2.6639617242013536,2.737568271130872,3.6949165654262335,6.861599018561945
events,64,cosine,none,inverse,1000,0.025564093541472446,2.6676863669225064,0.05934874869033925,2.7064054233371717,2.749714953120039,3.6976262478351942,7.2796767149463
events,64,cosine,l1,inverse,1000,0.0255640935414724,2.667686366922506,0.059348748690339265,2.7064054233371717,2.7497149531200407,3.697626247835199,7.279676714946301
templates,16,euclidean,l1,inverse,1000,0.055783660047511605,2.611094918066781,0.01142625276229647,2.7807036419698155,2.6460215284146846,3.7021096623105167,7.282453486778856
events,32,cosine,sqrt_l1,inverse,1000,-0.0024245887666019144,2.5476614655958874,0.09515836573030734,2.6435794636413723,2.7733678064996212,3.7036964741312746,6.793424255821732
events,32,cosine,sqrt,inverse,1000,-0.002424588766602099,2.547661465595888,0.09515836573030713,2.643579463641372,2.7733678064996172,3.703696474131289,6.793424255821741
templates,8,cosine,l1,uniform,1000,0.040581067500000095,2.685995409235146,0.027977027749999904,2.704453285280032,2.6718416415248227,3.7067957221628154,7.360059508333027
templates,8,cosine,none,uniform,1000,0.040581067500000095,2.685995409235146,0.027977027749999904,2.704453285280032,2.6718416415248227,3.7067957221628154,7.360059508333027
templates,12,euclidean,sqrt,inverse,1000,0.027228375456158034,2.54200697885798,0.05592293179044572,2.62744187892205,2.7519448256499803,3.715725638850329,6.793008956196285
events,12,cosine,sqrt_l1,uniform,1000,-0.02393913341666655,2.546123030603634,0.0870679340833333,2.6396635405682627,2.741749761621996,3.725230951924934,6.858811791745005
events,12,cosine,sqrt,uniform,1000,-0.02393913341666655,2.546123030603634,0.0870679340833333,2.6396635405682627,2.741749761621996,3.725230951924934,6.858811791745005
events,64,euclidean,none,uniform,1000,0.04612084085937502,2.53081450685897,0.008753543234374973,2.648240977817641,2.7612050533967674,3.725881731672857,6.576345166278556
events,24,cosine,sqrt_l1,uniform,1000,0.013687128916666737,2.557998270344358,0.09704268341666673,2.619472636460185,2.7797231878200757,3.7260714069806955,6.77360615046206
events,24,cosine,sqrt,uniform,1000,0.013687128916666737,2.557998270344358,0.09704268341666673,2.619472636460185,2.7797231878200757,3.7260714069806955,6.77360615046206
templates,8,cosine,sqrt,uniform,1000,-0.034040144624999956,2.515756340254515,0.06964369262499986,2.6208372772594286,2.747094506066979,3.7410740636380777,6.700325478182255
templates,8,cosine,sqrt_l1,uniform,1000,-0.034040144624999956,2.515756340254515,0.06964369262499986,2.6208372772594286,2.747094506066979,3.7410740636380777,6.700325478182255
events,32,cosine,sqrt,uniform,1000,-0.0024113558750000264,2.568186585754562,0.0933179360624999,2.662467437555094,2.8107200872246976,3.7429574969573265,6.805182600155642
events,32,cosine,sqrt_l1,uniform,1000,-0.0024113558750000264,2.568186585754562,0.0933179360624999,2.662467437555094,2.8107200872246976,3.7429574969573265,6.805182600155642
templates,12,euclidean,sqrt,uniform,1000,0.03136389708333329,2.580230820242022,0.05777500633333328,2.668870943409057,2.7909413705343797,3.7460163161535536,6.908670533683282
templates,8,euclidean,sqrt_l1,inverse2,1000,-0.011271367553717802,2.5497806711067423,0.08898310241807098,2.6796876775455987,2.750363964318078,3.7462550392222083,6.705989380047329
events,5,cosine,sqrt_l1,inverse2,1000,-0.006897752147499631,2.633857603890975,0.1306351657465811,2.7625149482953772,2.7620690436921986,3.754753087760896,7.1960351215908736
events,5,cosine,sqrt,inverse2,1000,-0.006897752147499176,2.633857603890974,0.13063516574658116,2.7625149482953764,2.762069043692178,3.7547530877609,7.196035121590873
templates,12,euclidean,l1,uniform,1000,0.02984874491666671,2.6744550121618325,-0.00156842749999997,2.816323330527596,2.690468155548565,3.7600919543049502,7.539878818657812
events,5,cosine,sqrt,uniform,1000,-0.019797720799999963,2.657558131698823,0.1255527832,2.766907758506485,2.834639997267942,3.7635753930826206,7.023082348561618
events,5,cosine,sqrt_l1,uniform,1000,-0.019797720799999963,2.657558131698823,0.1255527832,2.766907758506485,2.834639997267942,3.7635753930826206,7.023082348561618
templates,3,euclidean,none,inverse2,1000,0.0316153356233749,2.6274275063275967,-0.007341372383046661,2.7519427280247557,2.8080422637817293,3.7656464133546796,7.030673644863677
templates,12,cosine,sqrt_l1,inverse,1000,-0.015743673197629475,2.5504791248336196,0.06052638711819708,2.6945405857497504,2.7214426760588255,3.766201350311755,6.893284586585824
templates,12,cosine,sqrt,inverse,1000,-0.015743673197629034,2.550479124833619,0.0605263871181972,2.6945405857497504,2.7214426760588273,3.7662013503117633,6.893284586585825
events,48,cosine,sqrt,inverse2,1000,-0.013828402886304766,2.5638187656274765,0.09768035042727195,2.682407501270622,2.8106921173244963,3.767878398221254,6.762890061736288
events,48,cosine,sqrt_l1,inverse2,1000,-0.013828402886304901,2.5638187656274765,0.097680350427272,2.6824075012706223,2.8106921173245114,3.7678783982212556,6.762890061736287
templates,16,euclidean,sqrt,inverse2,1000,0.005034816359597179,2.6195349154861804,0.033244655804172143,2.711625002520725,2.791406941522692,3.7748261649913326,7.0456320010332085
events,5,cosine,sqrt,inverse,1000,-0.01383817709568308,2.642810529743414,0.1278609647425607,2.7616585138447847,2.797452863628905,3.7815753571924593,7.15734270386234
events,5,cosine,sqrt_l1,inverse,1000,-0.01383817709568325,2.642810529743415,0.12786096474256067,2.7616585138447856,2.797452863628904,3.781575357192462,7.157342703862348
templates,16,cosine,sqrt,inverse2,1000,-0.006473081115884803,2.586550739809204,0.07799025312244452,2.721385842582412,2.7580246549807983,3.7832556671523196,7.056065736763185
templates,16,cosine,sqrt_l1,inverse2,1000,-0.006473081115885492,2.5865507398092036,0.07799025312244487,2.7213858425824125,2.7580246549807956,3.783255667152321,7.056065736763217
events,48,cosine,l1,uniform,1000,0.006490158999999977,2.6848314339885957,0.05834318804166674,2.713353833819594,2.8277195574546616,3.7888567306787007,7.179406547158666
events,48,cosine,none,uniform,1000,0.006490158999999977,2.6848314339885957,0.05834318804166674,2.713353833819594,2.8277195574546616,3.7888567306787007,7.179406547158666
templates,3,euclidean,none,inverse,1000,0.03996768923179914,2.646944819812308,-0.008071673203043275,2.7638296684641697,2.833779199949557,3.796985436253184,7.117046826413471
templates,8,euclidean,sqrt_l1,inverse,1000,-0.012735251074072217,2.5722216465733663,0.08871870886240339,2.6996098098230945,2.7689490813799353,3.7993933027381557,6.815122168517462
events,48,cosine,sqrt,inverse,1000,-0.015107902772959833,2.5905102987252175,0.09554871736809625,2.7096515888871617,2.8468132477832473,3.818096715995393,6.821584478204939
events,48,cosine,sqrt_l1,inverse,1000,-0.015107902772959982,2.590510298725217,0.09554871736809628,2.709651588887162,2.846813247783249,3.8180967159953942,6.821584478204936
templates,16,euclidean,sqrt,inverse,1000,0.00618129753482944,2.6767378654635405,0.03142258334996147,2.7721194755866136,2.807744845672125,3.828718188500202,7.341064065310979
templates,12,cosine,sqrt_l1,uniform,1000,-0.016615901750000012,2.6435233058693957,0.05575480499999995,2.78046802347756,2.8270596966292256,3.834580832626146,7.201931219895536
templates,12,cosine,sqrt,uniform,1000,-0.016615901750000012,2.6435233058693957,0.05575480499999995,2.78046802347756,2.8270596966292256,3.834580832626146,7.201931219895536
templates,3,euclidean,none,uniform,1000,0.04929319166666667,2.677310308361025,-0.008386607333333459,2.787286590651135,2.9152200977936102,3.8356332637120376,7.202202493189178
templates,5,euclidean,none,inverse2,1000,0.022886141146203635,2.6222713412217415,-0.009535076556150586,2.738058025648942,2.818264965909589,3.842769958367369,6.928186776354782
templates,8,euclidean,sqrt_l1,uniform,1000,-0.01434317462500001,2.5959316535391723,0.08858308599999992,2.7205633096712396,2.8083631745221274,3.842794854275642,6.861150223731148
events,3,euclidean,sqrt_l1,inverse2,1000,-0.027038050632189163,2.6778479490020484,0.09591556002535725,2.836015667373822,2.8833657540112494,3.8478149608266734,7.634536393947848
events,3,euclidean,sqrt_l1,inverse,1000,-0.03183698859180421,2.682906311211913,0.09420916121034542,2.8379195999069258,2.91962685361884,3.853184993025924,7.670168500262291
events,64,cosine,sqrt_l1,inverse2,1000,-0.012232017631156552,2.6084143598311047,0.09896282046395226,2.7276703675002243,2.8426372720760296,3.861824198809877,7.027486883117897
events,64,cosine,sqrt,inverse2,1000,-0.012232017631156453,2.6084143598311043,0.09896282046395195,2.727670367500224,2.842637272076037,3.8618241988098805,7.027486883117883
events,3,euclidean,sqrt_l1,uniform,1000,-0.0365653956666667,2.6895624171913615,0.09262348799999992,2.841598743609964,2.9322995589654575,3.877746427180741,7.684414467037082
events,3,cosine,sqrt_l1,inverse2,1000,-0.005152941170990957,2.7722902862563448,0.13339220620685668,2.9010687112180396,2.930693707576616,3.9102257932566173,7.881488923342973
events,3,cosine,sqrt,inverse2,1000,-0.005152941170990218,2.7722902862563443,0.133392206206857,2.901068711218038,2.9306937075766175,3.910225793256634,7.881488923342966
events,64,cosine,sqrt_l1,inverse,1000,-0.013071326013647308,2.6431966847764983,0.0972769832677011,2.763607765939848,2.8936300658377214,3.9107433813415993,7.142354116661821
events,64,cosine,sqrt,inverse,1000,-0.013071326013647465,2.6431966847764983,0.09727698326770098,2.7636077659398475,2.893630065837719,3.9107433813416055,7.14235411666182
events,48,cosine,sqrt,uniform,1000,-0.01573206316666662,2.615293802975266,0.09401238024999994,2.736817208334059,2.8832314327720927,3.911898915014263,6.916930560362736
events,48,cosine,sqrt_l1,uniform,1000,-0.01573206316666662,2.615293802975266,0.09401238024999994,2.736817208334059,2.8832314327720927,3.911898915014263,6.916930560362736
templates,12,euclidean,sqrt_l1,inverse2,1000,0.009127716845953848,2.6416138155280136,0.1005042212588929,2.78911247667496,2.9046364906244504,3.919996018087334,6.94678863551234
templates,16,euclidean,sqrt,uniform,1000,0.007247735625000107,2.736737229992283,0.02892399825000001,2.834494951518511,2.834345896280329,3.921246414195918,7.548415266144882
templates,1,euclidean,sqrt,uniform,1000,-0.10828256400000001,2.7329598305999037,0.0007043029999999675,2.9185329855706716,2.9793365024682457,3.9295796611075775,7.6615092024127645
templates,1,euclidean,sqrt,inverse,1000,-0.10828256400000001,2.7329598305999037,0.0007043029999999675,2.9185329855706716,2.9793365024682457,3.9295796611075775,7.6615092024127645
templates,1,euclidean,sqrt,inverse2,1000,-0.10828256400000001,2.7329598305999037,0.0007043029999999675,2.9185329855706716,2.9793365024682457,3.9295796611075775,7.6615092024127645
templates,8,euclidean,none,inverse2,1000,0.03872532969089458,2.6456257680620516,-0.001966134987106727,2.810277513801364,2.9306578399131364,3.9479896776363606,6.988731686607298
events,64,cosine,l1,uniform,1000,0.016385991765625035,2.806458769190611,0.0540186933749998,2.8455466049320215,2.903719854369576,3.951320092102718,7.486434836225741
events,64,cosine,none,uniform,1000,0.016385991765625035,2.806458769190611,0.0540186933749998,2.8455466049320215,2.903719854369576,3.951320092102718,7.486434836225741
templates,5,euclidean,none,inverse,1000,0.020090913182728314,2.6643192078568516,-0.009936871288171318,2.767222561352329,2.896465701432348,3.953203038930415,6.992598895956635
events,64,cosine,sqrt,uniform,1000,-0.013301507999999998,2.675574505380001,0.09615884462499989,2.7983315577776633,2.969553265715339,3.960596991086724,7.163941063887464
events,64,cosine,sqrt_l1,uniform,1000,-0.013301507999999998,2.675574505380001,0.09615884462499989,2.7983315577776633,2.969553265715339,3.960596991086724,7.163941063887464
events,3,cosine,sqrt,uniform,1000,-0.023434082666666682,2.7880112942487076,0.12494672233333319,2.9056491666858943,2.9168143326571148,3.968859534411917,7.875691858243254
events,3,cosine,sqrt_l1,uniform,1000,-0.023434082666666682,2.7880112942487076,0.12494672233333319,2.9056491666858943,2.9168143326571148,3.968859534411917,7.875691858243254
templates,12,euclidean,sqrt_l1,inverse,1000,0.00906451194089189,2.6803757987454166,0.101059098037518,2.8273499407604765,2.9335332800617104,3.971132472507012,6.9843580829585425
events,3,cosine,sqrt_l1,inverse,1000,-0.014191548063230166,2.7763174275777978,0.1289155511167623,2.899522483809374,2.9161094548835065,3.9719433614360167,7.87738839064118
events,3,cosine,sqrt,inverse,1000,-0.01419154806322981,2.7763174275777973,0.12891555111676256,2.899522483809373,2.9161094548834936,3.971943361436017,7.877388390641187
templates,24,euclidean,l1,inverse,1000,0.03723019992087421,2.9456617371633103,0.021561492023843512,3.066557662674094,2.859011662218787,3.9790396842892397,8.47792410255019
