reference,k,metric,normalization,weighting,n_events,mean_err_x_cm,sigma_err_x_cm,mean_err_z_cm,sigma_err_z_cm,median_err_r_cm,p68_err_r_cm,p95_err_r_cm
events,3,cosine,l1,inverse2,1000,0.0166161627642484,2.5188051120032995,0.0586777276113463,2.6760194825377415,2.635771219727834,3.495072309101437,6.905426854913201
events,3,cosine,none,inverse2,1000,0.016616162764249168,2.5188051120032995,0.058677727611346896,2.676019482537743,2.6357712197278413,3.4950723091014835,6.90542685491322
events,32,cosine,l1,uniform,1000,0.040330731125000054,2.50682702714488,0.06475882975000002,2.5595718397962344,2.6173982674109695,3.4957386988077594,6.575678946568761
events,32,cosine,none,uniform,1000,0.040330731125000054,2.50682702714488,0.06475882975000002,2.5595718397962344,2.6173982674109695,3.4957386988077594,6.575678946568761
events,24,cosine,sqrt,inverse,1000,-0.02121160411066664,2.4511290526214964,0.12109050276220541,2.6229133246261123,2.6637780725656772,3.4967472619000612,6.579593417473008
events,24,cosine,sqrt_l1,inverse,1000,-0.021211604110666357,2.4511290526214964,0.1210905027622056,2.6229133246261123,2.663778072565682,3.4967472619000666,6.579593417473
events,64,cosine,l1,inverse2,1000,0.03091098008436954,2.490515310038461,0.06036502136966494,2.596913398980148,2.5531716283361043,3.502953447878378,6.898985920293636
events,64,cosine,none,inverse2,1000,0.030910980084372,2.4905153100384614,0.06036502136966436,2.5969133989801487,2.5531716283360963,3.502953447878382,6.898985920293637
events,3,cosine,l1,inverse,1000,0.019679068269986943,2.5173092115733318,0.051576362830032633,2.657080274058262,2.6320676350405874,3.503502442404706,6.8628304138059715
events,3,cosine,none,inverse,1000,0.019679068269987453,2.5173092115733318,0.05157636283003286,2.6570802740582624,2.6320676350406758,3.5035024424047103,6.862830413805971
events,24,cosine,sqrt,uniform,1000,-0.021003838666666864,2.4693765704284667,0.11993622404166669,2.639138920881325,2.704590291147155,3.5139434945931267,6.6172452371340285
events,24,cosine,sqrt_l1,uniform,1000,-0.021003838666666864,2.4693765704284667,0.11993622404166669,2.639138920881325,2.704590291147155,3.5139434945931267,6.6172452371340285
events,12,cosine,sqrt_l1,inverse,1000,-0.03342254541689914,2.4367865822041455,0.11203263747095654,2.6288081211782206,2.6698174322697197,3.537201042600299,6.7500678239479734
events,12,cosine,sqrt,inverse,1000,-0.03342254541689897,2.4367865822041455,0.11203263747095635,2.62880812117822,2.669817432269713,3.5372010426003,6.75006782394798
events,12,cosine,sqrt,uniform,1000,-0.03321505933333337,2.451000366864836,0.10970520224999993,2.643967366386157,2.6706335310269873,3.5611841361358114,6.869155179680659
events,12,cosine,sqrt_l1,uniform,1000,-0.03321505933333337,2.451000366864836,0.10970520224999993,2.643967366386157,2.6706335310269873,3.5611841361358114,6.869155179680659
events,8,cosine,sqrt,uniform,1000,-0.043611097375000005,2.49983830680192,0.13709794125000024,2.681115923235014,2.692602625492266,3.561336356338534,6.9975292205256565
events,8,cosine,sqrt_l1,uniform,1000,-0.043611097375000005,2.49983830680192,0.13709794125000024,2.681115923235014,2.692602625492266,3.561336356338534,6.9975292205256565
events,12,cosine,sqrt,inverse2,1000,-0.03385749355129454,2.42563119249948,0.11355089605903634,2.617597550575737,2.6336468475069226,3.5705933869289974,6.592226712590868
events,12,cosine,sqrt_l1,inverse2,1000,-0.03385749355129411,2.42563119249948,0.11355089605903637,2.6175975505757365,2.6336468475069186,3.5705933869290076,6.592226712590844
events,48,cosine,none,inverse,1000,0.024001087507847046,2.5311163450672525,0.056820403298507356,2.600828390602284,2.586786379571922,3.5722679970703015,6.904335668852343
events,48,cosine,l1,inverse,1000,0.024001087507846294,2.5311163450672525,0.056820403298507696,2.6008283906022847,2.586786379571923,3.5722679970703033,6.904335668852342
events,32,cosine,sqrt,inverse2,1000,-0.013179992978337907,2.4665802374194574,0.10057911104327269,2.605876104460265,2.67241337497748,3.5833622956277034,6.666606692828897
events,32,cosine,sqrt_l1,inverse2,1000,-0.013179992978338077,2.4665802374194574,0.1005791110432726,2.6058761044602656,2.6724133749774834,3.583362295627706,6.666606692828898
events,32,cosine,sqrt,inverse,1000,-0.011468881072609719,2.4897054714867743,0.0971566540814914,2.6225053484991765,2.713259027849798,3.59143594017815,6.68166212565752
events,32,cosine,sqrt_l1,inverse,1000,-0.011468881072609634,2.489705471486774,0.09715665408149135,2.6225053484991765,2.713259027849796,3.591435940178153,6.681662125657513
